experiment,data_type,test_data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap_type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_6_r100_s100metrics.json,0.000290962,0.384615385,1,0.620083443,0.555555556,0.999709091,"[[    5     0]
 [    8 27487]]",13.32972633,0.002074928,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_8_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",13.29660709,0.002208043,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_7_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",13.45021018,0.001992468,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_9_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",12.17511783,0.002436524,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_12_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",12.82101379,0.002239434,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_13_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",13.24348952,0.002456939,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_10_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",13.20182946,0.002155549,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_14_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",13.27088017,0.001866153,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_11_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",13.38633285,0.001907718,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_17_r100_s100metrics.json,0.000218221,0.454545455,1,0.674126296,0.625,0.999781818,"[[    5     0]
 [    6 27489]]",13.10959316,0.002159049,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_15_r100_s100metrics.json,0.000218221,0.454545455,1,0.674126296,0.625,0.999781818,"[[    5     0]
 [    6 27489]]",13.4363318,0.001975248,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_16_r100_s100metrics.json,0.000436443,0.294117647,1,0.542207784,0.454545455,0.999563636,"[[    5     0]
 [   12 27483]]",14.08307004,0.002057113,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_18_r100_s100metrics.json,0.000254592,0.416666667,1,0.64541505,0.588235294,0.999745455,"[[    5     0]
 [    7 27488]]",13.77745849,0.002100088,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_19_r100_s100metrics.json,0.000254592,0.416666667,1,0.64541505,0.588235294,0.999745455,"[[    5     0]
 [    7 27488]]",12.96823118,0.002144651,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_1_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",48.84756161,8.35E-05,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",47.0480061,0.000125743,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_2_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",48.81224016,0.000136582,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_3_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",50.75195264,0.000145621,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_4_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",48.71434348,0.000127615,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_5_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",45.85850034,0.000120597,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_6_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",51.32998993,0.000127949,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_8_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",46.21576082,0.000141684,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_7_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",50.16902136,0.00013364,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_9_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",48.33836631,0.000136321,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_11_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",46.05343988,0.000134943,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_10_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",48.95962709,7.77E-05,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_12_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",49.63457627,0.000167754,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_13_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",48.78862131,0.000175289,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_14_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",48.23491907,0.000116455,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_15_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",50.13222337,0.000160634,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_16_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",47.73375687,8.51E-05,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_17_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",45.87085212,0.000118371,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_19_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",49.02907154,0.000107446,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),smr,55,55 (mayo-speech),smr,5,smr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/smr/ms_tr500_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-within/smr/both_ms_tr500_all_te55_1_o5_s_18_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",48.91522967,0.000106391,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_1_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 16440]]",8.334513401,0.00037768,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_3_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 16440]]",11.75671706,0.000372438,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_2_r100_s100metrics.json,0.00018248,0.625,1,0.79049728,0.76923077,0.99981757,"[[    5     0]
 [    3 16437]]",9.611231369,0.000381425,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_5_r100_s100metrics.json,0.00030414,0.5,1,0.70699924,0.66666667,0.99969596,"[[    5     0]
 [    5 16435]]",6.546648813,0.000442814,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_4_r100_s100metrics.json,0.00012165,0.71428571,1,0.84510284,0.83333333,0.99987838,"[[    5     0]
 [    2 16438]]",13.8052586,0.00030461,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_r100_s100metrics.json,0.00018248,0.625,1,0.79049728,0.76923077,0.99981757,"[[    5     0]
 [    3 16437]]",10.7471088,0.002970639,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_6_r100_s100metrics.json,0.0006691,0.3125,1,0.55882994,0.47619048,0.9993311,"[[    5     0]
 [   11 16429]]",10.2659815,0.002911559,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_8_r100_s100metrics.json,0.0006691,0.3125,1,0.55882994,0.47619048,0.9993311,"[[    5     0]
 [   11 16429]]",10.54178099,0.002788142,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_9_r100_s100metrics.json,0.00079075,0.27777778,1,0.52683785,0.43478261,0.99920949,"[[    5     0]
 [   13 16427]]",9.880622082,0.002853414,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_7_r100_s100metrics.json,0.00152068,0.16666667,1,0.40793776,0.28571429,0.99847978,"[[    5     0]
 [   25 16415]]",9.401722613,0.002941921,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_11_r100_s100metrics.json,0.00115572,0.20833333,1,0.45617163,0.34482759,0.99884463,"[[    5     0]
 [   19 16421]]",9.939897701,0.003123912,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_13_r100_s100metrics.json,0.00091241,0.25,1,0.49977185,0.4,0.99908787,"[[    5     0]
 [   15 16425]]",9.790905646,0.003163957,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_14_r100_s100metrics.json,0.00097324,0.23809524,1,0.48771253,0.38461538,0.99902706,"[[    5     0]
 [   16 16424]]",9.759307316,0.003165433,,,,,,,
within-default,mayo-speech,mayo-speech,299,299 (mayo-speech),w,55,55 (mayo-speech),w,5,w,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/w/ms_tr299_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-within/w/both_ms_tr299_all_te55_1_o5_s_10_r100_s100metrics.json,0.00121655,0.2,1,0.44694148,0.33333333,0.99878382,"[[    5     0]
 [   20 16420]]",9.460515654,0.003231391,,,,,,,
