experiment,data-type,test-data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap-type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_10.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_10_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_10_r500_s100metrics.json,0,1,0.294478528,0.542467239,0.454976303,0.999294479,"[[    48    115]
 [     0 162837]]",55.5973845,3.78E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_17.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_17_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_17_r500_s100metrics.json,0,1,0.417177914,0.645704787,0.588744589,0.999417178,"[[    68     95]
 [     0 162837]]",54.5122048,4.07E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_12.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_12_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_12_r500_s100metrics.json,0,1,0.325153374,0.570029713,0.490740741,0.999325153,"[[    53    110]
 [     0 162837]]",56.94309088,4.35E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_16.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_16_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_16_r500_s100metrics.json,6.14E-06,0.984848485,0.398773006,0.62648631,0.56768559,0.999392638,"[[    65     98]
 [     1 162836]]",57.14651062,3.98E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_19.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_19_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_19_r500_s100metrics.json,0,1,0.423312883,0.650437284,0.594827586,0.999423313,"[[    69     94]
 [     0 162837]]",55.67049701,3.91E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_14.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_14_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_14_r500_s100metrics.json,0,1,0.392638037,0.626417967,0.563876652,0.999392638,"[[    64     99]
 [     0 162837]]",54.55572245,3.98E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_15.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_15_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_15_r500_s100metrics.json,0,1,0.325153374,0.570029713,0.490740741,0.999325153,"[[    53    110]
 [     0 162837]]",54.49717946,4.17E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_18.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_18_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_18_r500_s100metrics.json,0,1,0.294478528,0.542467239,0.454976303,0.999294479,"[[    48    115]
 [     0 162837]]",55.94407585,4.12E-05
full-train-1,vox,vox,1000,1000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.163,1,./Speech_risk/speaker_info/full_train2/1000/v_tr1000_all_te163_1_o163_s_13.csv,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_13_r500_s100data.json,./Speech_risk/outputs/full_train2/1000/v_tr1000_all_te163_1_o163_s_13_r500_s100metrics.json,0,1,0.447852761,0.66903316,0.618644068,0.999447853,"[[    73     90]
 [     0 162837]]",55.10059931,3.77E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_6.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_6_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_6_r500_s100metrics.json,0,1,0.423312883,0.650578087,0.594827586,0.999855828,"[[    69     94]
 [     0 651837]]",52.18093831,4.00E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_5.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_5_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_5_r500_s100metrics.json,0,1,0.36809816,0.606663007,0.538116592,0.999842025,"[[    60    103]
 [     0 651837]]",51.92708664,3.94E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_4.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_4_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_4_r500_s100metrics.json,0,1,0.460122699,0.678277664,0.630252101,0.999865031,"[[    75     88]
 [     0 651837]]",52.24645924,4.01E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_7.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_7_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_7_r500_s100metrics.json,1.53E-06,0.984848485,0.398773006,0.626633494,0.56768559,0.99984816,"[[    65     98]
 [     1 651836]]",51.39863033,3.78E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_9.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_9_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_9_r500_s100metrics.json,3.07E-06,0.972222222,0.429447853,0.64610719,0.595744681,0.999854294,"[[    70     93]
 [     2 651835]]",52.01828459,3.79E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_1.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_1_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_1_r500_s100metrics.json,0,1,0.404907975,0.636276457,0.576419214,0.999851227,"[[    66     97]
 [     0 651837]]",52.03815943,4.13E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_r500_s100metrics.json,0,1,0.441717791,0.664572143,0.612765957,0.999860429,"[[    72     91]
 [     0 651837]]",51.87012137,3.94E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_2.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_2_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_2_r500_s100metrics.json,0,1,0.36809816,0.606663007,0.538116592,0.999842025,"[[    60    103]
 [     0 651837]]",53.16858891,3.98E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_8.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_8_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_8_r500_s100metrics.json,0,1,0.26993865,0.519508786,0.425120773,0.999817485,"[[    44    119]
 [     0 651837]]",52.69287918,3.75E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_3.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_3_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_3_r500_s100metrics.json,0,1,0.386503067,0.621646026,0.557522124,0.999846626,"[[    63    100]
 [     0 651837]]",50.66967925,3.95E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_13.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_13_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_13_r500_s100metrics.json,0,1,0.349693252,0.591300596,0.518181818,0.999837423,"[[    57    106]
 [     0 651837]]",51.85869041,4.05E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_11.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_11_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_11_r500_s100metrics.json,0,1,0.325153374,0.570174107,0.490740741,0.999831288,"[[    53    110]
 [     0 651837]]",53.9300518,4.35E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_14.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_14_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_14_r500_s100metrics.json,0,1,0.435582822,0.659940416,0.606837607,0.999858896,"[[    71     92]
 [     0 651837]]",52.14748146,3.99E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_19.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_19_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_19_r500_s100metrics.json,0,1,0.319018405,0.564769058,0.48372093,0.999829755,"[[    52    111]
 [     0 651837]]",52.35011673,3.79E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_10.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_10_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_10_r500_s100metrics.json,1.53E-06,0.985714286,0.423312883,0.645912539,0.592274678,0.999854294,"[[    69     94]
 [     1 651836]]",51.41960403,4.13E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_17.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_17_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_17_r500_s100metrics.json,0,1,0.312883436,0.559311795,0.476635514,0.999828221,"[[    51    112]
 [     0 651837]]",51.83567161,3.83E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_16.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_16_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_16_r500_s100metrics.json,0,1,0.386503067,0.621646026,0.557522124,0.999846626,"[[    63    100]
 [     0 651837]]",52.02761381,4.07E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_12.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_12_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_12_r500_s100metrics.json,0,1,0.331288344,0.575528414,0.497695853,0.999832822,"[[    54    109]
 [     0 651837]]",51.79221965,4.23E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_15.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_15_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_15_r500_s100metrics.json,1.53E-06,0.984615385,0.392638037,0.621720449,0.561403509,0.999846626,"[[    64     99]
 [     1 651836]]",53.0982768,4.19E-05
full-train-1,vox,vox,4000,4000 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.04075,1,./Speech_risk/speaker_info/full_train2/4000/v_tr4000_all_te163_1_o163_s_18.csv,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_18_r500_s100data.json,./Speech_risk/outputs/full_train2/4000/v_tr4000_all_te163_1_o163_s_18_r500_s100metrics.json,0,1,0.392638037,0.626560781,0.563876652,0.99984816,"[[    64     99]
 [     0 651837]]",52.1619088,3.80E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_r500_s100metrics.json,8.52E-07,0.981132075,0.319018405,0.559435609,0.481481481,0.999904633,"[[     52     111]
 [      1 1174251]]",51.53533101,3.70E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_5.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_5_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_5_r500_s100metrics.json,0,1,0.374233129,0.6117194,0.544642857,0.999913148,"[[     61     102]
 [      0 1174252]]",51.37285968,3.94E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_6.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_6_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_6_r500_s100metrics.json,0,1,0.319018405,0.564790449,0.48372093,0.999905485,"[[     52     111]
 [      0 1174252]]",51.86547103,4.22E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_4.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_4_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_4_r500_s100metrics.json,0,1,0.319018405,0.564790449,0.48372093,0.999905485,"[[     52     111]
 [      0 1174252]]",52.7183079,4.05E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_2.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_2_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_2_r500_s100metrics.json,1.70E-06,0.966666667,0.355828221,0.58645871,0.520179372,0.999908891,"[[     58     105]
 [      2 1174250]]",51.68398387,4.03E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_7.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_7_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_7_r500_s100metrics.json,8.52E-07,0.985074627,0.404907975,0.631530117,0.573913043,0.999916554,"[[     66      97]
 [      1 1174251]]",52.22002808,3.89E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_3.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_3_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_3_r500_s100metrics.json,0,1,0.374233129,0.6117194,0.544642857,0.999913148,"[[     61     102]
 [      0 1174252]]",50.87863972,3.87E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_8.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_8_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_8_r500_s100metrics.json,0,1,0.441717791,0.66459278,0.612765957,0.999922515,"[[     72      91]
 [      0 1174252]]",50.2896345,4.08E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_1.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_1_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_1_r500_s100metrics.json,1.70E-06,0.973333333,0.447852761,0.660207573,0.613445378,0.999921663,"[[     73      90]
 [      2 1174250]]",51.3665157,4.04E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_9.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_9_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_9_r500_s100metrics.json,8.52E-07,0.984848485,0.398773006,0.626655308,0.56768559,0.999915703,"[[     65      98]
 [      1 1174251]]",50.81462428,3.72E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_19.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_19_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_19_r500_s100metrics.json,8.52E-07,0.983870968,0.374233129,0.606765003,0.542222222,0.999912297,"[[     61     102]
 [      1 1174251]]",51.03373501,3.93E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_15.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_15_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_15_r500_s100metrics.json,1.70E-06,0.968253968,0.374233129,0.601929031,0.539823009,0.999911445,"[[     61     102]
 [      2 1174250]]",51.99839844,3.99E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_13.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_13_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_13_r500_s100metrics.json,8.52E-07,0.987654321,0.490797546,0.696205995,0.655737705,0.999928475,"[[     80      83]
 [      1 1174251]]",51.34796057,3.98E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_16.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_16_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_16_r500_s100metrics.json,0,1,0.423312883,0.650598954,0.594827586,0.99991996,"[[     69      94]
 [      0 1174252]]",50.9803705,3.89E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_11.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_11_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_11_r500_s100metrics.json,0,1,0.398773006,0.631458414,0.570175439,0.999916554,"[[     65      98]
 [      0 1174252]]",51.3035215,3.86E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_14.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_14_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_14_r500_s100metrics.json,8.52E-07,0.984375,0.386503067,0.616790245,0.555066079,0.999914,"[[     63     100]
 [      1 1174251]]",51.55623348,4.38E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_12.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_12_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_12_r500_s100metrics.json,0,1,0.441717791,0.66459278,0.612765957,0.999922515,"[[     72      91]
 [      0 1174252]]",51.45255919,3.92E-05
full-train-1,vox,vox,7205,7205 (vox),all,163,163 (vox),1,163,1,500,100,100,10,0.1,0.001,0.02262318,1,./Speech_risk/speaker_info/full_train2/7205/v_tr7205_all_te163_1_o163_s_10.csv,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_10_r500_s100data.json,./Speech_risk/outputs/full_train2/7205/v_tr7205_all_te163_1_o163_s_10_r500_s100metrics.json,0,1,0.331288344,0.575549819,0.497695853,0.999907188,"[[     54     109]
 [      0 1174252]]",52.17608262,4.50E-05
